split,label_text,video_path,feature_path,raw_num_frames,used_num_frames,fps
train,cousin,data/wlasl_processed/train/cousin/13636.mp4,outputs/wlasl_features/features/train_cousin_13636.npz,131,96,30.0
train,cousin,data/wlasl_processed/train/cousin/13640.mp4,outputs/wlasl_features/features/train_cousin_13640.npz,59,59,29.97
train,cousin,data/wlasl_processed/train/cousin/13642.mp4,outputs/wlasl_features/features/train_cousin_13642.npz,40,39,29.97
train,cousin,data/wlasl_processed/train/cousin/13646.mp4,outputs/wlasl_features/features/train_cousin_13646.npz,72,72,30.39254074001042
train,cousin,data/wlasl_processed/train/cousin/13647.mp4,outputs/wlasl_features/features/train_cousin_13647.npz,79,79,30.354619931024757
train,cousin,data/wlasl_processed/train/cousin/13648.mp4,outputs/wlasl_features/features/train_cousin_13648.npz,70,70,30.404788475195293
train,cry,data/wlasl_processed/train/cry/14174.mp4,outputs/wlasl_features/features/train_cry_14174.npz,87,87,29.97
train,cry,data/wlasl_processed/train/cry/14175.mp4,outputs/wlasl_features/features/train_cry_14175.npz,50,50,29.97002997002997
train,cry,data/wlasl_processed/train/cry/14176.mp4,outputs/wlasl_features/features/train_cry_14176.npz,31,31,23.976075485966692
train,cry,data/wlasl_processed/train/cry/14180.mp4,outputs/wlasl_features/features/train_cry_14180.npz,33,32,29.97
train,cry,data/wlasl_processed/train/cry/14182.mp4,outputs/wlasl_features/features/train_cry_14182.npz,35,32,29.97
train,cry,data/wlasl_processed/train/cry/14183.mp4,outputs/wlasl_features/features/train_cry_14183.npz,26,25,29.97
train,cry,data/wlasl_processed/train/cry/14188.mp4,outputs/wlasl_features/features/train_cry_14188.npz,89,89,30.31091262400709
train,dark,data/wlasl_processed/train/dark/14671.mp4,outputs/wlasl_features/features/train_dark_14671.npz,90,90,29.97
train,dark,data/wlasl_processed/train/dark/14674.mp4,outputs/wlasl_features/features/train_dark_14674.npz,36,36,23.976023976023978
train,dark,data/wlasl_processed/train/dark/14675.mp4,outputs/wlasl_features/features/train_dark_14675.npz,78,78,29.996154339187285
train,dark,data/wlasl_processed/train/dark/14676.mp4,outputs/wlasl_features/features/train_dark_14676.npz,83,83,30.003614893360645
train,dark,data/wlasl_processed/train/dark/14680.mp4,outputs/wlasl_features/features/train_dark_14680.npz,37,35,29.97
train,dark,data/wlasl_processed/train/dark/14681.mp4,outputs/wlasl_features/features/train_dark_14681.npz,52,50,29.97
train,dark,data/wlasl_processed/train/dark/65439.mp4,outputs/wlasl_features/features/train_dark_65439.npz,60,60,23.976023976023978
train,dark,data/wlasl_processed/train/dark/65440.mp4,outputs/wlasl_features/features/train_dark_65440.npz,62,62,23.976075485966692
train,dark,data/wlasl_processed/train/dark/69290.mp4,outputs/wlasl_features/features/train_dark_69290.npz,69,69,29.97002997002997
train,daughter,data/wlasl_processed/train/daughter/14749.mp4,outputs/wlasl_features/features/train_daughter_14749.npz,76,76,29.97002997002997
train,daughter,data/wlasl_processed/train/daughter/14751.mp4,outputs/wlasl_features/features/train_daughter_14751.npz,64,64,29.97002997002997
train,daughter,data/wlasl_processed/train/daughter/14752.mp4,outputs/wlasl_features/features/train_daughter_14752.npz,46,46,29.97002997002997
train,daughter,data/wlasl_processed/train/daughter/14753.mp4,outputs/wlasl_features/features/train_daughter_14753.npz,85,85,30.0
train,daughter,data/wlasl_processed/train/daughter/14755.mp4,outputs/wlasl_features/features/train_daughter_14755.npz,30,30,29.97
train,daughter,data/wlasl_processed/train/daughter/14757.mp4,outputs/wlasl_features/features/train_daughter_14757.npz,44,42,29.97
train,daughter,data/wlasl_processed/train/daughter/14760.mp4,outputs/wlasl_features/features/train_daughter_14760.npz,88,88,30.314831204956377
train,deaf,data/wlasl_processed/train/deaf/14882.mp4,outputs/wlasl_features/features/train_deaf_14882.npz,108,96,29.97
train,deaf,data/wlasl_processed/train/deaf/14884.mp4,outputs/wlasl_features/features/train_deaf_14884.npz,38,38,29.97002997002997
train,deaf,data/wlasl_processed/train/deaf/14885.mp4,outputs/wlasl_features/features/train_deaf_14885.npz,26,26,29.97002997002997
train,deaf,data/wlasl_processed/train/deaf/14886.mp4,outputs/wlasl_features/features/train_deaf_14886.npz,38,38,29.97002997002997
train,deaf,data/wlasl_processed/train/deaf/14893.mp4,outputs/wlasl_features/features/train_deaf_14893.npz,45,43,29.97
train,deaf,data/wlasl_processed/train/deaf/14894.mp4,outputs/wlasl_features/features/train_deaf_14894.npz,42,39,29.97
train,deaf,data/wlasl_processed/train/deaf/65445.mp4,outputs/wlasl_features/features/train_deaf_65445.npz,52,52,23.976023976023978
train,delay,data/wlasl_processed/train/delay/15319.mp4,outputs/wlasl_features/features/train_delay_15319.npz,63,63,25.0
train,delay,data/wlasl_processed/train/delay/15322.mp4,outputs/wlasl_features/features/train_delay_15322.npz,26,26,23.976023976023978
train,delay,data/wlasl_processed/train/delay/15323.mp4,outputs/wlasl_features/features/train_delay_15323.npz,106,96,30.0
train,delay,data/wlasl_processed/train/delay/15325.mp4,outputs/wlasl_features/features/train_delay_15325.npz,49,48,29.97
train,delay,data/wlasl_processed/train/delay/15327.mp4,outputs/wlasl_features/features/train_delay_15327.npz,46,45,29.97
train,delay,data/wlasl_processed/train/delay/15328.mp4,outputs/wlasl_features/features/train_delay_15328.npz,42,39,29.97
train,delay,data/wlasl_processed/train/delay/15330.mp4,outputs/wlasl_features/features/train_delay_15330.npz,47,44,29.97
train,delicious,data/wlasl_processed/train/delicious/15361.mp4,outputs/wlasl_features/features/train_delicious_15361.npz,101,96,25.0
train,delicious,data/wlasl_processed/train/delicious/15362.mp4,outputs/wlasl_features/features/train_delicious_15362.npz,70,70,29.97002997002997
train,delicious,data/wlasl_processed/train/delicious/15363.mp4,outputs/wlasl_features/features/train_delicious_15363.npz,38,38,29.97002997002997
train,delicious,data/wlasl_processed/train/delicious/15364.mp4,outputs/wlasl_features/features/train_delicious_15364.npz,32,32,29.97002997002997
train,delicious,data/wlasl_processed/train/delicious/15365.mp4,outputs/wlasl_features/features/train_delicious_15365.npz,28,28,29.97002997002997
train,delicious,data/wlasl_processed/train/delicious/15369.mp4,outputs/wlasl_features/features/train_delicious_15369.npz,44,42,29.97
train,delicious,data/wlasl_processed/train/delicious/15370.mp4,outputs/wlasl_features/features/train_delicious_15370.npz,51,49,29.97
train,delicious,data/wlasl_processed/train/delicious/65457.mp4,outputs/wlasl_features/features/train_delicious_65457.npz,62,62,23.976075485966692
train,doctor,data/wlasl_processed/train/doctor/17013.mp4,outputs/wlasl_features/features/train_doctor_17013.npz,74,74,25.0
train,doctor,data/wlasl_processed/train/doctor/17014.mp4,outputs/wlasl_features/features/train_doctor_17014.npz,88,88,29.97
train,doctor,data/wlasl_processed/train/doctor/17015.mp4,outputs/wlasl_features/features/train_doctor_17015.npz,109,96,29.97
train,doctor,data/wlasl_processed/train/doctor/17017.mp4,outputs/wlasl_features/features/train_doctor_17017.npz,85,85,30.0
train,doctor,data/wlasl_processed/train/doctor/17019.mp4,outputs/wlasl_features/features/train_doctor_17019.npz,48,47,29.97
train,doctor,data/wlasl_processed/train/doctor/17026.mp4,outputs/wlasl_features/features/train_doctor_17026.npz,103,96,30.264120236472905
train,doctor,data/wlasl_processed/train/doctor/65503.mp4,outputs/wlasl_features/features/train_doctor_65503.npz,48,48,23.976023976023978
train,doctor,data/wlasl_processed/train/doctor/65504.mp4,outputs/wlasl_features/features/train_doctor_65504.npz,48,48,23.976023976023978
train,dog,data/wlasl_processed/train/dog/17084.mp4,outputs/wlasl_features/features/train_dog_17084.npz,58,58,25.0
train,dog,data/wlasl_processed/train/dog/17085.mp4,outputs/wlasl_features/features/train_dog_17085.npz,77,77,29.97002997002997
train,dog,data/wlasl_processed/train/dog/17086.mp4,outputs/wlasl_features/features/train_dog_17086.npz,68,68,29.97
train,dog,data/wlasl_processed/train/dog/17087.mp4,outputs/wlasl_features/features/train_dog_17087.npz,96,96,29.99687532548693
train,dog,data/wlasl_processed/train/dog/17090.mp4,outputs/wlasl_features/features/train_dog_17090.npz,52,51,29.97
train,dog,data/wlasl_processed/train/dog/17091.mp4,outputs/wlasl_features/features/train_dog_17091.npz,47,46,29.97
train,dog,data/wlasl_processed/train/dog/65507.mp4,outputs/wlasl_features/features/train_dog_65507.npz,57,57,23.976108018676126
train,dog,data/wlasl_processed/train/dog/69298.mp4,outputs/wlasl_features/features/train_dog_69298.npz,81,81,29.97002997002997
train,drink,data/wlasl_processed/train/drink/17709.mp4,outputs/wlasl_features/features/train_drink_17709.npz,105,96,25.0
train,drink,data/wlasl_processed/train/drink/17710.mp4,outputs/wlasl_features/features/train_drink_17710.npz,70,70,29.97
train,drink,data/wlasl_processed/train/drink/17711.mp4,outputs/wlasl_features/features/train_drink_17711.npz,81,81,29.97002997002997
train,drink,data/wlasl_processed/train/drink/17712.mp4,outputs/wlasl_features/features/train_drink_17712.npz,43,43,23.976061111076692
train,drink,data/wlasl_processed/train/drink/17720.mp4,outputs/wlasl_features/features/train_drink_17720.npz,41,40,29.97
train,drink,data/wlasl_processed/train/drink/17721.mp4,outputs/wlasl_features/features/train_drink_17721.npz,49,48,29.97
train,drink,data/wlasl_processed/train/drink/17722.mp4,outputs/wlasl_features/features/train_drink_17722.npz,49,48,29.97
train,drink,data/wlasl_processed/train/drink/17723.mp4,outputs/wlasl_features/features/train_drink_17723.npz,60,59,29.97
train,drink,data/wlasl_processed/train/drink/17733.mp4,outputs/wlasl_features/features/train_drink_17733.npz,93,93,30.296090174893205
train,drink,data/wlasl_processed/train/drink/65539.mp4,outputs/wlasl_features/features/train_drink_65539.npz,44,44,23.97616914097503
train,drink,data/wlasl_processed/train/drink/65540.mp4,outputs/wlasl_features/features/train_drink_65540.npz,46,46,23.976093402520384
train,environment,data/wlasl_processed/train/environment/19406.mp4,outputs/wlasl_features/features/train_environment_19406.npz,123,96,24.0
train,environment,data/wlasl_processed/train/environment/19407.mp4,outputs/wlasl_features/features/train_environment_19407.npz,65,65,25.0
train,environment,data/wlasl_processed/train/environment/19408.mp4,outputs/wlasl_features/features/train_environment_19408.npz,121,96,25.0
train,environment,data/wlasl_processed/train/environment/19411.mp4,outputs/wlasl_features/features/train_environment_19411.npz,54,54,23.97608311708814
train,environment,data/wlasl_processed/train/environment/19412.mp4,outputs/wlasl_features/features/train_environment_19412.npz,78,78,29.996154339187285
train,environment,data/wlasl_processed/train/environment/19414.mp4,outputs/wlasl_features/features/train_environment_19414.npz,33,32,29.97
train,environment,data/wlasl_processed/train/environment/19418.mp4,outputs/wlasl_features/features/train_environment_19418.npz,89,89,30.31091262400709
train,environment,data/wlasl_processed/train/environment/65638.mp4,outputs/wlasl_features/features/train_environment_65638.npz,57,57,23.976108018676126
train,environment,data/wlasl_processed/train/environment/65639.mp4,outputs/wlasl_features/features/train_environment_65639.npz,49,49,23.976121739981405
train,example,data/wlasl_processed/train/example/20066.mp4,outputs/wlasl_features/features/train_example_20066.npz,65,65,25.0
train,example,data/wlasl_processed/train/example/20068.mp4,outputs/wlasl_features/features/train_example_20068.npz,30,30,23.97613043014954
train,example,data/wlasl_processed/train/example/20070.mp4,outputs/wlasl_features/features/train_example_20070.npz,39,39,29.97002997002997
train,example,data/wlasl_processed/train/example/20071.mp4,outputs/wlasl_features/features/train_example_20071.npz,35,35,23.976069599104893
train,example,data/wlasl_processed/train/example/20072.mp4,outputs/wlasl_features/features/train_example_20072.npz,68,68,30.004412413590234
train,example,data/wlasl_processed/train/example/20074.mp4,outputs/wlasl_features/features/train_example_20074.npz,47,47,29.97
train,example,data/wlasl_processed/train/example/65652.mp4,outputs/wlasl_features/features/train_example_65652.npz,82,82,23.976062922545623
train,example,data/wlasl_processed/train/example/65654.mp4,outputs/wlasl_features/features/train_example_65654.npz,78,78,23.976064919806554
train,family,data/wlasl_processed/train/family/20978.mp4,outputs/wlasl_features/features/train_family_20978.npz,101,96,24.0
train,family,data/wlasl_processed/train/family/20979.mp4,outputs/wlasl_features/features/train_family_20979.npz,81,81,25.0
train,family,data/wlasl_processed/train/family/20980.mp4,outputs/wlasl_features/features/train_family_20980.npz,83,83,29.97
train,family,data/wlasl_processed/train/family/20981.mp4,outputs/wlasl_features/features/train_family_20981.npz,78,78,29.97002997002997
train,family,data/wlasl_processed/train/family/20982.mp4,outputs/wlasl_features/features/train_family_20982.npz,36,36,23.976023976023978
train,family,data/wlasl_processed/train/family/20983.mp4,outputs/wlasl_features/features/train_family_20983.npz,88,88,30.0
train,family,data/wlasl_processed/train/family/20986.mp4,outputs/wlasl_features/features/train_family_20986.npz,61,60,29.97
train,family,data/wlasl_processed/train/family/20987.mp4,outputs/wlasl_features/features/train_family_20987.npz,41,41,29.97
train,family,data/wlasl_processed/train/family/20992.mp4,outputs/wlasl_features/features/train_family_20992.npz,83,83,30.33585775436286
train,family,data/wlasl_processed/train/family/65677.mp4,outputs/wlasl_features/features/train_family_65677.npz,68,68,23.976023976023978
train,far,data/wlasl_processed/train/far/21069.mp4,outputs/wlasl_features/features/train_far_21069.npz,80,80,25.0
train,far,data/wlasl_processed/train/far/21071.mp4,outputs/wlasl_features/features/train_far_21071.npz,36,36,29.97002997002997
train,far,data/wlasl_processed/train/far/21072.mp4,outputs/wlasl_features/features/train_far_21072.npz,68,68,29.97002997002997
train,far,data/wlasl_processed/train/far/21073.mp4,outputs/wlasl_features/features/train_far_21073.npz,44,44,29.97002997002997
train,far,data/wlasl_processed/train/far/21074.mp4,outputs/wlasl_features/features/train_far_21074.npz,33,33,23.97616914097503
train,far,data/wlasl_processed/train/far/21075.mp4,outputs/wlasl_features/features/train_far_21075.npz,72,72,29.995833911956673
train,far,data/wlasl_processed/train/far/21077.mp4,outputs/wlasl_features/features/train_far_21077.npz,77,76,29.97
train,fat,data/wlasl_processed/train/fat/21231.mp4,outputs/wlasl_features/features/train_fat_21231.npz,77,77,25.0
train,fat,data/wlasl_processed/train/fat/21233.mp4,outputs/wlasl_features/features/train_fat_21233.npz,89,89,29.97002997002997
train,fat,data/wlasl_processed/train/fat/21234.mp4,outputs/wlasl_features/features/train_fat_21234.npz,27,27,23.97608311708814
train,fat,data/wlasl_processed/train/fat/21236.mp4,outputs/wlasl_features/features/train_fat_21236.npz,68,68,30.004412413590234
train,fat,data/wlasl_processed/train/fat/21237.mp4,outputs/wlasl_features/features/train_fat_21237.npz,101,96,30.0
train,fat,data/wlasl_processed/train/fat/21242.mp4,outputs/wlasl_features/features/train_fat_21242.npz,50,49,29.97
train,fat,data/wlasl_processed/train/fat/21243.mp4,outputs/wlasl_features/features/train_fat_21243.npz,47,44,29.97
train,fish,data/wlasl_processed/train/fish/22115.mp4,outputs/wlasl_features/features/train_fish_22115.npz,61,61,29.97002997002997
train,fish,data/wlasl_processed/train/fish/22116.mp4,outputs/wlasl_features/features/train_fish_22116.npz,30,30,23.97613043014954
train,fish,data/wlasl_processed/train/fish/22120.mp4,outputs/wlasl_features/features/train_fish_22120.npz,35,33,29.97
train,fish,data/wlasl_processed/train/fish/22121.mp4,outputs/wlasl_features/features/train_fish_22121.npz,52,50,29.97
train,fish,data/wlasl_processed/train/fish/22130.mp4,outputs/wlasl_features/features/train_fish_22130.npz,85,85,30.327146751747044
train,fish,data/wlasl_processed/train/fish/65731.mp4,outputs/wlasl_features/features/train_fish_65731.npz,43,43,23.976061111076692
train,fish,data/wlasl_processed/train/fish/69325.mp4,outputs/wlasl_features/features/train_fish_69325.npz,94,94,29.97002997002997
train,full,data/wlasl_processed/train/full/23766.mp4,outputs/wlasl_features/features/train_full_23766.npz,76,76,29.97002997002997
train,full,data/wlasl_processed/train/full/23768.mp4,outputs/wlasl_features/features/train_full_23768.npz,26,26,23.976146807791224
train,full,data/wlasl_processed/train/full/23769.mp4,outputs/wlasl_features/features/train_full_23769.npz,101,96,29.97002997002997
train,full,data/wlasl_processed/train/full/23771.mp4,outputs/wlasl_features/features/train_full_23771.npz,92,92,30.003261224046092
train,full,data/wlasl_processed/train/full/23774.mp4,outputs/wlasl_features/features/train_full_23774.npz,57,56,29.97
train,full,data/wlasl_processed/train/full/23782.mp4,outputs/wlasl_features/features/train_full_23782.npz,73,73,30.386672037111627
train,give,data/wlasl_processed/train/give/24638.mp4,outputs/wlasl_features/features/train_give_24638.npz,30,30,29.97002997002997
train,give,data/wlasl_processed/train/give/24640.mp4,outputs/wlasl_features/features/train_give_24640.npz,35,35,23.976069599104893
train,give,data/wlasl_processed/train/give/24648.mp4,outputs/wlasl_features/features/train_give_24648.npz,42,39,29.97
train,give,data/wlasl_processed/train/give/24651.mp4,outputs/wlasl_features/features/train_give_24651.npz,30,28,29.97
train,give,data/wlasl_processed/train/give/24660.mp4,outputs/wlasl_features/features/train_give_24660.npz,70,70,30.404788475195293
train,give,data/wlasl_processed/train/give/69343.mp4,outputs/wlasl_features/features/train_give_69343.npz,92,92,29.97002997002997
train,go,data/wlasl_processed/train/go/24940.mp4,outputs/wlasl_features/features/train_go_24940.npz,88,88,25.0
train,go,data/wlasl_processed/train/go/24941.mp4,outputs/wlasl_features/features/train_go_24941.npz,66,66,29.97
train,go,data/wlasl_processed/train/go/24943.mp4,outputs/wlasl_features/features/train_go_24943.npz,61,61,29.97002997002997
train,go,data/wlasl_processed/train/go/24947.mp4,outputs/wlasl_features/features/train_go_24947.npz,63,63,29.995238850976037
train,go,data/wlasl_processed/train/go/24954.mp4,outputs/wlasl_features/features/train_go_24954.npz,61,60,29.97
train,go,data/wlasl_processed/train/go/24955.mp4,outputs/wlasl_features/features/train_go_24955.npz,61,60,29.97
train,go,data/wlasl_processed/train/go/24956.mp4,outputs/wlasl_features/features/train_go_24956.npz,46,45,29.97
train,go,data/wlasl_processed/train/go/24961.mp4,outputs/wlasl_features/features/train_go_24961.npz,47,45,29.97
train,go,data/wlasl_processed/train/go/24962.mp4,outputs/wlasl_features/features/train_go_24962.npz,43,42,29.97
train,go,data/wlasl_processed/train/go/24973.mp4,outputs/wlasl_features/features/train_go_24973.npz,108,96,30.250376171739923
train,go,data/wlasl_processed/train/go/65824.mp4,outputs/wlasl_features/features/train_go_65824.npz,41,41,23.9761408159685
train,good,data/wlasl_processed/train/good/25066.mp4,outputs/wlasl_features/features/train_good_25066.npz,58,58,25.0
train,good,data/wlasl_processed/train/good/25067.mp4,outputs/wlasl_features/features/train_good_25067.npz,74,74,29.97
train,good,data/wlasl_processed/train/good/25068.mp4,outputs/wlasl_features/features/train_good_25068.npz,60,60,29.97002997002997
train,good,data/wlasl_processed/train/good/25069.mp4,outputs/wlasl_features/features/train_good_25069.npz,21,21,23.976252093164867
train,good,data/wlasl_processed/train/good/25073.mp4,outputs/wlasl_features/features/train_good_25073.npz,35,34,29.97
train,good,data/wlasl_processed/train/good/25076.mp4,outputs/wlasl_features/features/train_good_25076.npz,86,86,30.322944975823244
train,good,data/wlasl_processed/train/good/69347.mp4,outputs/wlasl_features/features/train_good_69347.npz,50,50,29.97002997002997
train,government,data/wlasl_processed/train/government/25241.mp4,outputs/wlasl_features/features/train_government_25241.npz,129,96,24.0
train,government,data/wlasl_processed/train/government/25242.mp4,outputs/wlasl_features/features/train_government_25242.npz,74,74,25.0
train,government,data/wlasl_processed/train/government/25243.mp4,outputs/wlasl_features/features/train_government_25243.npz,109,96,29.97002997002997
train,government,data/wlasl_processed/train/government/25244.mp4,outputs/wlasl_features/features/train_government_25244.npz,40,40,29.97002997002997
train,government,data/wlasl_processed/train/government/25245.mp4,outputs/wlasl_features/features/train_government_25245.npz,44,44,29.97002997002997
train,government,data/wlasl_processed/train/government/25247.mp4,outputs/wlasl_features/features/train_government_25247.npz,70,70,30.0
train,government,data/wlasl_processed/train/government/25250.mp4,outputs/wlasl_features/features/train_government_25250.npz,46,45,29.97
train,government,data/wlasl_processed/train/government/65840.mp4,outputs/wlasl_features/features/train_government_65840.npz,43,43,23.976061111076692
train,graduate,data/wlasl_processed/train/graduate/25321.mp4,outputs/wlasl_features/features/train_graduate_25321.npz,92,92,25.0
train,graduate,data/wlasl_processed/train/graduate/25322.mp4,outputs/wlasl_features/features/train_graduate_25322.npz,57,57,29.97002997002997
train,graduate,data/wlasl_processed/train/graduate/25323.mp4,outputs/wlasl_features/features/train_graduate_25323.npz,31,31,29.97002997002997
train,graduate,data/wlasl_processed/train/graduate/25324.mp4,outputs/wlasl_features/features/train_graduate_25324.npz,32,32,29.97002997002997
train,graduate,data/wlasl_processed/train/graduate/25325.mp4,outputs/wlasl_features/features/train_graduate_25325.npz,32,32,29.97002997002997
train,graduate,data/wlasl_processed/train/graduate/25326.mp4,outputs/wlasl_features/features/train_graduate_25326.npz,64,64,30.0
train,graduate,data/wlasl_processed/train/graduate/25329.mp4,outputs/wlasl_features/features/train_graduate_25329.npz,49,49,29.97
train,graduate,data/wlasl_processed/train/graduate/25339.mp4,outputs/wlasl_features/features/train_graduate_25339.npz,87,87,30.318840916754844
train,help,data/wlasl_processed/train/help/27206.mp4,outputs/wlasl_features/features/train_help_27206.npz,71,71,29.97
train,help,data/wlasl_processed/train/help/27207.mp4,outputs/wlasl_features/features/train_help_27207.npz,58,58,29.97002997002997
train,help,data/wlasl_processed/train/help/27208.mp4,outputs/wlasl_features/features/train_help_27208.npz,68,68,30.004412413590234
train,help,data/wlasl_processed/train/help/27214.mp4,outputs/wlasl_features/features/train_help_27214.npz,53,53,29.97
train,help,data/wlasl_processed/train/help/27215.mp4,outputs/wlasl_features/features/train_help_27215.npz,30,30,29.97
train,help,data/wlasl_processed/train/help/27216.mp4,outputs/wlasl_features/features/train_help_27216.npz,55,53,29.97
train,help,data/wlasl_processed/train/help/27217.mp4,outputs/wlasl_features/features/train_help_27217.npz,64,63,29.97
train,help,data/wlasl_processed/train/help/27221.mp4,outputs/wlasl_features/features/train_help_27221.npz,77,77,30.364741641337385
train,help,data/wlasl_processed/train/help/65889.mp4,outputs/wlasl_features/features/train_help_65889.npz,62,62,23.976075485966692
train,help,data/wlasl_processed/train/help/65890.mp4,outputs/wlasl_features/features/train_help_65890.npz,59,59,23.976051040542554
train,hot,data/wlasl_processed/train/hot/28107.mp4,outputs/wlasl_features/features/train_hot_28107.npz,81,81,25.0
train,hot,data/wlasl_processed/train/hot/28108.mp4,outputs/wlasl_features/features/train_hot_28108.npz,69,69,29.97
train,hot,data/wlasl_processed/train/hot/28109.mp4,outputs/wlasl_features/features/train_hot_28109.npz,59,59,29.97002997002997
train,hot,data/wlasl_processed/train/hot/28110.mp4,outputs/wlasl_features/features/train_hot_28110.npz,35,35,29.97002997002997
train,hot,data/wlasl_processed/train/hot/28111.mp4,outputs/wlasl_features/features/train_hot_28111.npz,35,35,29.97002997002997
train,hot,data/wlasl_processed/train/hot/28115.mp4,outputs/wlasl_features/features/train_hot_28115.npz,34,33,29.97
train,hot,data/wlasl_processed/train/hot/28116.mp4,outputs/wlasl_features/features/train_hot_28116.npz,44,44,29.97
train,hot,data/wlasl_processed/train/hot/28125.mp4,outputs/wlasl_features/features/train_hot_28125.npz,71,71,30.398577122530323
train,interest,data/wlasl_processed/train/interest/30152.mp4,outputs/wlasl_features/features/train_interest_30152.npz,195,96,24.0
train,interest,data/wlasl_processed/train/interest/30154.mp4,outputs/wlasl_features/features/train_interest_30154.npz,80,80,25.0
train,interest,data/wlasl_processed/train/interest/30160.mp4,outputs/wlasl_features/features/train_interest_30160.npz,35,35,29.97
train,interest,data/wlasl_processed/train/interest/30162.mp4,outputs/wlasl_features/features/train_interest_30162.npz,63,60,29.97
train,interest,data/wlasl_processed/train/interest/30166.mp4,outputs/wlasl_features/features/train_interest_30166.npz,104,96,30.26126467247255
train,interest,data/wlasl_processed/train/interest/30168.mp4,outputs/wlasl_features/features/train_interest_30168.npz,100,96,30.27303306094001
train,language,data/wlasl_processed/train/language/32155.mp4,outputs/wlasl_features/features/train_language_32155.npz,41,41,23.9761408159685
train,language,data/wlasl_processed/train/language/32158.mp4,outputs/wlasl_features/features/train_language_32158.npz,45,45,23.97613043014954
train,language,data/wlasl_processed/train/language/32160.mp4,outputs/wlasl_features/features/train_language_32160.npz,116,96,30.002586429864643
train,language,data/wlasl_processed/train/language/32163.mp4,outputs/wlasl_features/features/train_language_32163.npz,37,37,29.97
train,language,data/wlasl_processed/train/language/66007.mp4,outputs/wlasl_features/features/train_language_66007.npz,53,53,23.97611436154171
train,language,data/wlasl_processed/train/language/66008.mp4,outputs/wlasl_features/features/train_language_66008.npz,60,60,23.976023976023978
train,last,data/wlasl_processed/train/last/32248.mp4,outputs/wlasl_features/features/train_last_32248.npz,28,28,23.976023976023978
train,last,data/wlasl_processed/train/last/32249.mp4,outputs/wlasl_features/features/train_last_32249.npz,90,90,29.996667036995888
train,last,data/wlasl_processed/train/last/32250.mp4,outputs/wlasl_features/features/train_last_32250.npz,57,57,29.994737765304333
train,last,data/wlasl_processed/train/last/32254.mp4,outputs/wlasl_features/features/train_last_32254.npz,33,33,29.97
train,last,data/wlasl_processed/train/last/32257.mp4,outputs/wlasl_features/features/train_last_32257.npz,50,47,29.97
train,last,data/wlasl_processed/train/last/32260.mp4,outputs/wlasl_features/features/train_last_32260.npz,94,94,30.29258379122356
train,last,data/wlasl_processed/train/last/32261.mp4,outputs/wlasl_features/features/train_last_32261.npz,91,91,30.303336703741152
train,last,data/wlasl_processed/train/last/66010.mp4,outputs/wlasl_features/features/train_last_66010.npz,52,52,23.976023976023978
train,later,data/wlasl_processed/train/later/32321.mp4,outputs/wlasl_features/features/train_later_32321.npz,29,29,23.976189163864852
train,later,data/wlasl_processed/train/later/32322.mp4,outputs/wlasl_features/features/train_later_32322.npz,35,35,23.976069599104893
train,later,data/wlasl_processed/train/later/32324.mp4,outputs/wlasl_features/features/train_later_32324.npz,39,39,29.97002997002997
train,later,data/wlasl_processed/train/later/32326.mp4,outputs/wlasl_features/features/train_later_32326.npz,108,96,29.997222479400055
train,later,data/wlasl_processed/train/later/32333.mp4,outputs/wlasl_features/features/train_later_32333.npz,38,37,29.97
train,later,data/wlasl_processed/train/later/32337.mp4,outputs/wlasl_features/features/train_later_32337.npz,102,96,30.26703234685492
train,later,data/wlasl_processed/train/later/32338.mp4,outputs/wlasl_features/features/train_later_32338.npz,102,96,30.26703234685492
train,later,data/wlasl_processed/train/later/66014.mp4,outputs/wlasl_features/features/train_later_66014.npz,60,60,23.976023976023978
train,laugh,data/wlasl_processed/train/laugh/32377.mp4,outputs/wlasl_features/features/train_laugh_32377.npz,102,96,29.97
train,laugh,data/wlasl_processed/train/laugh/32381.mp4,outputs/wlasl_features/features/train_laugh_32381.npz,31,31,29.97002997002997
train,laugh,data/wlasl_processed/train/laugh/32382.mp4,outputs/wlasl_features/features/train_laugh_32382.npz,35,35,29.97002997002997
train,laugh,data/wlasl_processed/train/laugh/32383.mp4,outputs/wlasl_features/features/train_laugh_32383.npz,34,34,29.97002997002997
train,laugh,data/wlasl_processed/train/laugh/32388.mp4,outputs/wlasl_features/features/train_laugh_32388.npz,50,49,29.97
train,laugh,data/wlasl_processed/train/laugh/66016.mp4,outputs/wlasl_features/features/train_laugh_66016.npz,64,64,23.976023976023978
train,leave,data/wlasl_processed/train/leave/32657.mp4,outputs/wlasl_features/features/train_leave_32657.npz,32,32,29.97002997002997
train,leave,data/wlasl_processed/train/leave/32658.mp4,outputs/wlasl_features/features/train_leave_32658.npz,47,47,23.976057950642197
train,leave,data/wlasl_processed/train/leave/32659.mp4,outputs/wlasl_features/features/train_leave_32659.npz,32,32,29.97002997002997
train,leave,data/wlasl_processed/train/leave/32661.mp4,outputs/wlasl_features/features/train_leave_32661.npz,104,96,30.00288489277815
train,leave,data/wlasl_processed/train/leave/32667.mp4,outputs/wlasl_features/features/train_leave_32667.npz,34,33,29.97
train,leave,data/wlasl_processed/train/leave/32669.mp4,outputs/wlasl_features/features/train_leave_32669.npz,44,42,29.97
